unique_id,ds,mlforecast_lr
395159,2021-08-31,134673.5917831157
395159,2021-09-30,135591.29468401434
395160,2021-06-30,147628.4841590664
395160,2021-07-31,148993.19445843535
395160,2021-08-31,150654.18131016294
395160,2021-09-30,152400.6857760959
395161,2021-06-30,152006.62067570823
395161,2021-07-31,153218.82115313696
395161,2021-08-31,154553.64289844508
395161,2021-09-30,155948.23424114572
395162,2021-06-30,312018.8296841542
395162,2021-07-31,316161.36353426153
395162,2021-08-31,321085.09857633064
395162,2021-09-30,326165.8283195189
395163,2021-06-30,297991.35095199296
395163,2021-07-31,303514.44174604217
395163,2021-08-31,308061.70352463523
395163,2021-09-30,312636.9206801756
395164,2021-06-30,299082.29875000886
395164,2021-07-31,303995.53510285233
395164,2021-08-31,308173.51906045055
395164,2021-09-30,312484.5844100165
395165,2021-06-30,126742.76735954924
395165,2021-07-31,127469.2327012383
395165,2021-08-31,128185.35666580783
395165,2021-09-30,128910.28878899483
395166,2021-06-30,610652.1834425675
395166,2021-07-31,622917.336006307
395166,2021-08-31,634311.5502498159
395166,2021-09-30,646026.1634957204
395167,2021-06-30,277816.56990578683
395167,2021-07-31,283490.5424305397
395167,2021-08-31,287947.7880480318
395167,2021-09-30,292180.2643383975
395168,2021-06-30,185668.04880906368
395168,2021-07-31,187747.8689967087
395168,2021-08-31,189879.35503941315
395168,2021-09-30,191885.7040963276
395169,2021-06-30,173633.61892000592
395169,2021-07-31,175796.73398533004
395169,2021-08-31,177525.20687924424
395169,2021-09-30,179313.47700706223
395170,2021-06-30,131299.49203268072
395170,2021-07-31,131815.98440661753
395170,2021-08-31,132639.58657973917
395170,2021-09-30,133462.1209064136
395171,2021-06-30,187873.16362328368
395171,2021-07-31,189416.23882847192
395171,2021-08-31,190994.51186844247
395171,2021-09-30,192610.26133772644
395173,2021-06-30,300634.5381894308
395173,2021-07-31,308131.36805317464
395173,2021-08-31,314428.792868835
395173,2021-09-30,320699.8319320465
395174,2021-06-30,201242.89041963927
395174,2021-07-31,203518.5419479207
395174,2021-08-31,205495.2291538768
395174,2021-09-30,207688.0186932855
395175,2021-06-30,469594.6524646739
395175,2021-07-31,469695.7009932036
395175,2021-08-31,473358.9529207806
395175,2021-09-30,477615.587437694
395176,2021-06-30,89146.83074212546
395176,2021-07-31,89840.5646240628
395176,2021-08-31,90509.8288141648
395176,2021-09-30,91178.49967543787
395178,2021-06-30,159611.91308697505
395178,2021-07-31,160621.97021664126
395178,2021-08-31,161788.4577890011
395178,2021-09-30,163027.11319183098
395179,2021-06-30,163809.14066035213
395179,2021-07-31,166870.57138700417
395179,2021-08-31,169792.53762389167
395179,2021-09-30,172356.3322453276
395181,2021-06-30,144126.63379944122
395181,2021-07-31,145054.28255658416
395181,2021-08-31,145960.28039449552
395181,2021-09-30,146874.47016627627
395182,2021-06-30,145815.9653279307
395182,2021-07-31,147361.6692913939
395182,2021-08-31,148843.56395878835
395182,2021-09-30,150297.09277582826
395183,2021-06-30,537285.3250163915
395183,2021-07-31,546993.6279765749
395183,2021-08-31,555297.1479719141
395183,2021-09-30,564019.7300147535
395184,2021-06-30,76671.50780473516
395184,2021-07-31,77336.47014126513
395184,2021-08-31,77958.14740342094
395184,2021-09-30,78550.27056884771
395185,2021-06-30,113761.79829676554
395185,2021-07-31,114163.18119660113
395185,2021-08-31,114719.5465654659
395185,2021-09-30,115286.57808967154
395186,2021-06-30,194295.38783930714
395186,2021-07-31,194741.5110085337
395186,2021-08-31,195507.3681827216
395186,2021-09-30,196251.19882760668
395187,2021-06-30,274141.3947423725
395187,2021-07-31,275372.6935265242
395187,2021-08-31,277011.5891675512
395187,2021-09-30,278660.45087074215
395188,2021-06-30,69221.64482517034
395188,2021-07-31,69548.70457950473
395188,2021-08-31,69883.64663933829
395188,2021-09-30,70207.70265623514
395189,2021-06-30,136118.3922447777
395189,2021-07-31,137095.09087949625
395189,2021-08-31,138306.68084140593
395189,2021-09-30,139199.98591099126
395191,2021-06-30,118852.08005775238
395191,2021-07-31,119950.11949383566
395191,2021-08-31,120890.42940875987
395191,2021-09-30,121827.47286622605
395192,2021-06-30,100160.73720787565
395192,2021-07-31,100848.87294532085
395192,2021-08-31,101557.32666388067
395192,2021-09-30,102304.06871170091
395193,2021-06-30,181923.35640508967
395193,2021-07-31,184767.46428887272
395193,2021-08-31,187888.4230753454
395193,2021-09-30,190957.3236558354
395194,2021-06-30,281054.7910722355
395194,2021-07-31,283937.61536540376
395194,2021-08-31,286839.4058468147
395194,2021-09-30,289791.1827503583
395195,2021-06-30,272491.4063738096
395195,2021-07-31,276321.6113857137
395195,2021-08-31,279616.40029640833
395195,2021-09-30,283161.44344824774
395196,2021-06-30,124993.43234487629
395196,2021-07-31,125512.61194825458
395196,2021-08-31,126238.37538319832
395196,2021-09-30,127010.73223814002
395197,2021-06-30,197502.99615915405
395197,2021-07-31,200656.88138339022
395197,2021-08-31,203372.36442094954
395197,2021-09-30,206247.55705165776
395198,2021-06-30,145566.7890756289
395198,2021-07-31,145858.66056769533
395198,2021-08-31,146316.27526306832
395198,2021-09-30,146787.21529886784
395199,2021-06-30,313628.4376142221
395199,2021-07-31,318497.9782463583
395199,2021-08-31,322296.82457402075
395199,2021-09-30,325846.1725296127
395201,2021-06-30,166377.88623145042
395201,2021-07-31,167091.2901406894
395201,2021-08-31,168048.9180979124
395201,2021-09-30,169024.350777424
395202,2021-06-30,163991.82279489195
395202,2021-07-31,165342.37982538255
395202,2021-08-31,166691.13986003218
395202,2021-09-30,168078.02331516898
395203,2021-06-30,96852.13309087424
395203,2021-07-31,97431.93157175934
395203,2021-08-31,97918.62469006336
395203,2021-09-30,98432.7888585637
395204,2021-06-30,197138.4393400746
395204,2021-07-31,200395.00124105538
395204,2021-08-31,203331.66211287404
395204,2021-09-30,205186.66573440382
395205,2021-06-30,211512.942960115
395205,2021-07-31,213836.5131113821
395205,2021-08-31,216118.01580421755
395205,2021-09-30,218466.62026716224
395206,2021-06-30,131691.7238543388
395206,2021-07-31,132366.56862908235
395206,2021-08-31,133179.0857332964
395206,2021-09-30,134012.32204918104
395207,2021-06-30,152906.12727821345
395207,2021-07-31,153712.87029396283
395207,2021-08-31,154618.7018514453
395207,2021-09-30,155600.55243085144
395208,2021-06-30,154092.39591040096
395208,2021-07-31,154996.98548232025
395208,2021-08-31,156060.27325449145
395208,2021-09-30,157162.17872837005
395209,2021-06-30,507742.0858798447
395209,2021-07-31,513831.2671616013
395209,2021-08-31,519721.2037710036
395209,2021-09-30,525764.2696870463
395210,2021-06-30,151480.28939549538
395210,2021-07-31,152148.12770102086
395210,2021-08-31,152913.54985686397
395210,2021-09-30,153688.812654689
395211,2021-06-30,219733.57886193978
395211,2021-07-31,220464.42666580068
395211,2021-08-31,221590.37611487234
395211,2021-09-30,222809.10278418573
395212,2021-06-30,258690.48260500754
395212,2021-07-31,261865.44457979227
395212,2021-08-31,264746.1978174905
395212,2021-09-30,267501.66900995845
395213,2021-06-30,160287.40475171997
395213,2021-07-31,161914.7210881273
395213,2021-08-31,163322.86201272073
395213,2021-09-30,164927.84518598212
395214,2021-06-30,126774.45151570949
395214,2021-07-31,128128.13645094511
395214,2021-08-31,129404.65702110439
395214,2021-09-30,130696.67602081687
395215,2021-06-30,193733.09472818027
395215,2021-07-31,195039.7751722681
395215,2021-08-31,196345.29563096637
395215,2021-09-30,197708.15483601863
395216,2021-06-30,105841.44230978662
395216,2021-07-31,106859.59786136547
395216,2021-08-31,107735.57913897658
395216,2021-09-30,108612.53438098455
395217,2021-06-30,94518.88813463046
395217,2021-07-31,95090.94286594918
395217,2021-08-31,95692.20550170547
395217,2021-09-30,96284.7658111258
395218,2021-06-30,422555.99512333894
395218,2021-07-31,428750.2158769826
395218,2021-08-31,434068.7111001807
395218,2021-09-30,439419.16001184756
395219,2021-06-30,135417.89777750062
395219,2021-07-31,136515.86915462377
395219,2021-08-31,137552.16611858184
395219,2021-09-30,138634.0418554247
395221,2021-06-30,111029.29340450378
395221,2021-07-31,111679.98928034777
395221,2021-08-31,112358.84550460806
395221,2021-09-30,113060.18796120031
395222,2021-06-30,280915.0209484222
395222,2021-07-31,285410.0335958554
395222,2021-08-31,289599.1943996372
395222,2021-09-30,293465.53203332337
395223,2021-06-30,122361.17053584108
395223,2021-07-31,124237.07314244198
395223,2021-08-31,125906.0351186209
395223,2021-09-30,127646.84378593887
395224,2021-06-30,164836.79513816466
395224,2021-07-31,166621.69789415083
395224,2021-08-31,168100.20509058787
395224,2021-09-30,169614.05707706555
395225,2021-06-30,178913.8979277006
395225,2021-07-31,180491.68101844663
395225,2021-08-31,182137.92376807617
395225,2021-09-30,183193.2380156769
395227,2021-06-30,272729.06097196514
395227,2021-07-31,272742.4671888119
395227,2021-08-31,272686.2242855421
395227,2021-09-30,272666.3820269248
395228,2021-06-30,198307.82531873608
395228,2021-07-31,199076.6309595658
395228,2021-08-31,200013.8194533466
395228,2021-09-30,200997.45080100285
395229,2021-06-30,302754.89127885277
395229,2021-07-31,306022.30373469467
395229,2021-08-31,309391.2562463927
395229,2021-09-30,313120.8876347701
395230,2021-06-30,153957.8386420422
395230,2021-07-31,154759.79687662615
395230,2021-08-31,155782.57471744443
395230,2021-09-30,156811.03237184515
395231,2021-06-30,152162.28791352833
395231,2021-07-31,153154.82484018157
395231,2021-08-31,154281.67424269865
395231,2021-09-30,155439.5402719351
395232,2021-06-30,284865.5923210057
395232,2021-07-31,288276.9432718913
395232,2021-08-31,291585.77114425885
395232,2021-09-30,295100.3227325464
395234,2021-06-30,204792.04468801158
395234,2021-07-31,205875.77458918752
395234,2021-08-31,206937.6554820119
395234,2021-09-30,208037.22395382734
395235,2021-06-30,190342.21556932703
395235,2021-07-31,192809.83744487824
395235,2021-08-31,195284.06596152598
395235,2021-09-30,197760.35370054652
395236,2021-06-30,112731.99941402493
395236,2021-07-31,113184.37037473364
395236,2021-08-31,113621.01127248636
395236,2021-09-30,114169.99992055359
395237,2021-06-30,197618.7303563627
395237,2021-07-31,199900.19446905056
395237,2021-08-31,202042.7023558161
395237,2021-09-30,204377.0079950663
395238,2021-06-30,368551.4053804251
395238,2021-07-31,373399.5995683419
395238,2021-08-31,378265.5086124028
395238,2021-09-30,383802.3408148783
395239,2021-06-30,143828.2973856163
395239,2021-07-31,144312.2975250148
395239,2021-08-31,144960.29434437497
395239,2021-09-30,145680.5898974939
395240,2021-06-30,289707.9031566019
395240,2021-07-31,293285.84925091366
395240,2021-08-31,297073.8251802745
395240,2021-09-30,300817.55964246864
395241,2021-06-30,190720.3340097359
395241,2021-07-31,191080.11986849556
395241,2021-08-31,191849.5978417723
395241,2021-09-30,192645.32733983273
395244,2021-06-30,232763.68938662583
395244,2021-07-31,237157.15291707503
395244,2021-08-31,240956.2841761029
395244,2021-09-30,244832.98987869459
395245,2021-06-30,125771.4856991396
395245,2021-07-31,127625.58604720334
395245,2021-08-31,129643.51928462187
395245,2021-09-30,131710.56406146946
395246,2021-06-30,363668.2765773017
395246,2021-07-31,369409.76670968614
395246,2021-08-31,373838.20661046886
395246,2021-09-30,378383.25847759633
395247,2021-06-30,210675.67660883727
395247,2021-07-31,214121.87699316168
395247,2021-08-31,217594.35890764656
395247,2021-09-30,220982.42731323378
395248,2021-06-30,139400.31912286213
395248,2021-07-31,140827.40649639076
395248,2021-08-31,142621.52410353074
395248,2021-09-30,144464.98946222762
753864,2021-06-30,87390.56809174927
753864,2021-07-31,87781.73674855946
753864,2021-08-31,88309.5753523205
753864,2021-09-30,88857.53296275722
753865,2021-06-30,193067.601171176
753865,2021-07-31,194663.21373644198
753865,2021-08-31,196351.19721184025
753865,2021-09-30,198145.8590766425
753866,2021-06-30,78598.11333956808
753866,2021-07-31,78969.52117940091
753866,2021-08-31,79388.91003723495
753866,2021-09-30,79835.19215785811
753869,2021-06-30,168554.34073865885
753869,2021-07-31,169689.19769318873
753869,2021-08-31,171051.29176401632
753869,2021-09-30,172448.50597175123
753871,2021-06-30,787581.4431938501
753871,2021-07-31,810571.9827616112
753871,2021-08-31,828930.2440079721
753871,2021-09-30,846740.9549830006
753872,2021-06-30,347640.59193805704
753872,2021-07-31,351560.87528446416
753872,2021-08-31,355507.80910377676
753872,2021-09-30,359835.3894685107
753874,2021-06-30,218223.56850268354
753874,2021-07-31,220335.73664324966
753874,2021-08-31,222311.85530556235
753874,2021-09-30,224406.53981836006
753875,2021-06-30,338952.5020225356
753875,2021-07-31,343721.9282214819
753875,2021-08-31,348330.4922919302
753875,2021-09-30,352808.705360205
753877,2021-06-30,296614.4609806734
753877,2021-07-31,302184.01758224244
753877,2021-08-31,306892.9824699974
753877,2021-09-30,311002.00186754303
753878,2021-06-30,163296.76369674696
753878,2021-07-31,164715.95955277147
753878,2021-08-31,165879.75333240075
753878,2021-09-30,166932.8287192323
753879,2021-06-30,97460.31729493669
753879,2021-07-31,97831.81642067159
753879,2021-08-31,98359.40692726529
753879,2021-09-30,99010.98209777108
753880,2021-06-30,128237.06262706319
753880,2021-07-31,128150.30856262526
753880,2021-08-31,128370.39104910387
753880,2021-09-30,128528.30719680717
753881,2021-06-30,646282.7389117116
753881,2021-07-31,657864.864233871
753881,2021-08-31,667436.6492127823
753881,2021-09-30,677117.3926602984
753883,2021-06-30,264533.0067287675
753883,2021-07-31,269088.09807895037
753883,2021-08-31,272686.10326833936
753883,2021-09-30,276417.7959033633
753884,2021-06-30,603869.0514460066
753884,2021-07-31,613079.3425241159
753884,2021-08-31,621500.5645699138
753884,2021-09-30,630088.5521476539
753887,2021-06-30,248516.1425235207
753887,2021-07-31,255723.19075262244
753887,2021-08-31,260979.0067543736
753887,2021-09-30,266426.6515274054
753889,2021-06-30,154304.39334723452
753889,2021-07-31,155387.99594064621
753889,2021-08-31,156351.39111012785
753889,2021-09-30,157341.95181444386
753890,2021-06-30,243703.18384561973
753890,2021-07-31,246086.93409808824
753890,2021-08-31,248622.45994727412
753890,2021-09-30,251061.92165267194
753891,2021-06-30,184268.45650256338
753891,2021-07-31,189632.81836168567
753891,2021-08-31,193473.8384221914
753891,2021-09-30,197701.87943527388
753892,2021-06-30,89570.23836322135
753892,2021-07-31,89921.70744261431
753892,2021-08-31,90386.28562106943
753892,2021-09-30,90858.08880682575
753893,2021-06-30,288104.4296198255
753893,2021-07-31,294333.93799521687
753893,2021-08-31,299717.7842072724
753893,2021-09-30,305086.4902938782
753894,2021-06-30,156353.67713540426
753894,2021-07-31,157079.21636711346
753894,2021-08-31,157839.89326882182
753894,2021-09-30,158616.92905705428
753895,2021-06-30,199548.16547829943
753895,2021-07-31,201687.64673211338
753895,2021-08-31,203904.86826953018
753895,2021-09-30,206192.41632479342
753898,2021-06-30,72688.8475094536
753898,2021-07-31,73169.83327519294
753898,2021-08-31,73605.08864564594
753898,2021-09-30,74095.5846948084
753899,2021-06-30,798522.6319941932
753899,2021-07-31,812554.3283141498
753899,2021-08-31,824456.5975289063
753899,2021-09-30,836243.101516654
753901,2021-06-30,161489.0138687585
753901,2021-07-31,162023.62368420145
753901,2021-08-31,162578.83503602358
753901,2021-09-30,163185.5625522044
753902,2021-06-30,103697.34486376966
753902,2021-07-31,103989.14153083606
753902,2021-08-31,104377.00190271722
753902,2021-09-30,105014.46051497856
753903,2021-06-30,147167.99441161385
753903,2021-07-31,147785.10919236025
753903,2021-08-31,148648.91294197278
753903,2021-09-30,149572.1554474319
753904,2021-06-30,166008.9140227149
753904,2021-07-31,166544.62548519397
753904,2021-08-31,167911.26139370544
753904,2021-09-30,169217.51753879624
753905,2021-06-30,385462.9203198674
753905,2021-07-31,392299.658447248
753905,2021-08-31,398553.43655840034
753905,2021-09-30,405044.05696578795
753906,2021-06-30,335560.755036532
753906,2021-07-31,342987.4787939946
753906,2021-08-31,348840.4407839375
753906,2021-09-30,354556.16049148986
753908,2021-06-30,219167.7313825591
753908,2021-07-31,221127.25750485907
753908,2021-08-31,223038.92599483865
753908,2021-09-30,224967.2581040422
753909,2021-06-30,154510.08743885258
753909,2021-07-31,155542.10759142513
753909,2021-08-31,156741.11935373215
753909,2021-09-30,157935.8916460891
753910,2021-06-30,198974.87847433815
753910,2021-07-31,202351.7341149949
753910,2021-08-31,205331.61105736808
753910,2021-09-30,207986.15124844195
753911,2021-06-30,105094.14898095006
753911,2021-07-31,105724.1782146013
753911,2021-08-31,106342.52105411986
753911,2021-09-30,106985.85742445668
753912,2021-06-30,289245.27358332375
753912,2021-07-31,294475.4828806809
753912,2021-08-31,298765.3523852425
753912,2021-09-30,303036.95361692
753913,2021-06-30,194472.567864704
753913,2021-07-31,194787.77696211362
753913,2021-08-31,195622.1827540128
753913,2021-09-30,196529.01701982418
753914,2021-06-30,155298.09269049024
753914,2021-07-31,156398.14969277667
753914,2021-08-31,157555.53465894616
753914,2021-09-30,158720.7080873
753915,2021-06-30,116175.79688817548
753915,2021-07-31,116486.89134446537
753915,2021-08-31,116896.02521261951
753915,2021-09-30,117293.72878525691
753916,2021-06-30,467591.0260593268
753916,2021-07-31,475274.6627838286
753916,2021-08-31,482268.0623533773
753916,2021-09-30,489236.5253584991
753917,2021-06-30,770098.8335071923
753917,2021-07-31,786298.9254617663
753917,2021-08-31,798565.4415447535
753917,2021-09-30,811360.5030695172
753918,2021-06-30,170895.29734053562
753918,2021-07-31,171394.41926588776
753918,2021-08-31,172093.55539132754
753918,2021-09-30,172852.03730204614
753920,2021-06-30,348800.1449118486
753920,2021-07-31,359536.68778833724
753920,2021-08-31,367664.83772613894
753920,2021-09-30,374927.3160726002
753921,2021-06-30,708110.2968589151
753921,2021-07-31,724066.794882779
753921,2021-08-31,736890.7022473561
753921,2021-09-30,749795.6336575942
753922,2021-06-30,952832.8567766445
753922,2021-07-31,972620.6136701005
753922,2021-08-31,987958.9447757201
753922,2021-09-30,1002796.5893257381
753923,2021-06-30,283904.8758730749
753923,2021-07-31,287508.88382087747
753923,2021-08-31,290809.29160050774
753923,2021-09-30,294186.7792276657
753924,2021-06-30,791832.5352527173
753924,2021-07-31,804476.4846062111
753924,2021-08-31,814865.5379110547
753924,2021-09-30,825555.9514558585
753925,2021-06-30,939112.4069189029
753925,2021-07-31,944904.3566942336
753925,2021-08-31,950841.0899173887
753925,2021-09-30,956906.5106551843
753926,2021-06-30,125096.39263127098
753926,2021-07-31,125865.25287302217
753926,2021-08-31,126547.81674890133
753926,2021-09-30,127285.84931120562
753927,2021-06-30,254151.1530995416
753927,2021-07-31,256481.0504504415
753927,2021-08-31,258055.8356031897
753927,2021-09-30,259487.93160140986
753928,2021-06-30,140736.57346485282
753928,2021-07-31,141228.60772312531
753928,2021-08-31,141859.48342869343
753928,2021-09-30,142576.18102644949
753929,2021-06-30,101419.20836699817
753929,2021-07-31,101903.17706641284
753929,2021-08-31,102416.37424485915
753929,2021-09-30,102955.00885904695
