unique_id,ds,historic_average,naive,random_walk_with_drift,ses_alpha-0.9,seasonal_naive_season_length-12,window_average_window_size-4
395062,2021-06-30,128120.76,166598.0,166832.06,166375.19,149550.0,163983.25
395062,2021-07-31,128120.76,166598.0,167066.11,166375.19,148809.0,163983.25
395062,2021-08-31,128120.76,166598.0,167300.16,166375.19,149926.0,163983.25
395062,2021-09-30,128120.76,166598.0,167534.22,166375.19,152055.0,163983.25
395063,2021-06-30,170915.2,218370.0,218680.9,218217.61,205135.0,215843.0
395063,2021-07-31,170915.2,218370.0,218991.81,218217.61,205918.0,215843.0
395063,2021-08-31,170915.2,218370.0,219302.73,218217.61,205595.0,215843.0
395063,2021-09-30,170915.2,218370.0,219613.64,218217.61,205566.0,215843.0
395065,2021-06-30,647021.44,1016819.0,1019454.06,1013190.25,860027.0,977823.5
395065,2021-07-31,647021.44,1016819.0,1022089.1,1013190.25,863217.0,977823.5
395065,2021-08-31,647021.44,1016819.0,1024724.2,1013190.25,878008.0,977823.5
395065,2021-09-30,647021.44,1016819.0,1027359.25,1013190.25,894324.0,977823.5
395066,2021-06-30,323562.75,439168.0,440058.2,438611.16,389828.0,430954.25
395066,2021-07-31,323562.75,439168.0,440948.34,438611.16,391051.0,430954.25
395066,2021-08-31,323562.75,439168.0,441838.53,438611.16,393836.0,430954.25
395066,2021-09-30,323562.75,439168.0,442728.7,438611.16,396713.0,430954.25
395068,2021-06-30,498716.66,722970.0,724733.4,721866.6,642642.0,709206.75
395068,2021-07-31,498716.66,722970.0,726496.75,721866.6,642535.0,709206.75
395068,2021-08-31,498716.66,722970.0,728260.2,721866.6,646709.0,709206.75
395068,2021-09-30,498716.66,722970.0,730023.56,721866.6,658600.0,709206.75
395069,2021-06-30,94842.336,130939.0,131267.06,130881.51,113844.0,130075.25
395069,2021-07-31,94842.336,130939.0,131595.12,130881.51,115116.0,130075.25
395069,2021-08-31,94842.336,130939.0,131923.19,130881.51,116802.0,130075.25
395069,2021-09-30,94842.336,130939.0,132251.25,130881.51,119217.0,130075.25
395070,2021-06-30,167595.55,225171.0,225587.17,224766.52,204184.0,220115.75
395070,2021-07-31,167595.55,225171.0,226003.34,224766.52,204944.0,220115.75
395070,2021-08-31,167595.55,225171.0,226419.52,224766.52,205818.0,220115.75
395070,2021-09-30,167595.55,225171.0,226835.69,224766.52,206733.0,220115.75
395071,2021-06-30,124038.52,159740.0,160089.11,159631.52,151639.0,158417.75
395071,2021-07-31,124038.52,159740.0,160438.22,159631.52,152041.0,158417.75
395071,2021-08-31,124038.52,159740.0,160787.33,159631.52,151800.0,158417.75
395071,2021-09-30,124038.52,159740.0,161136.44,159631.52,151949.0,158417.75
395072,2021-06-30,115462.48,146312.0,146629.66,146241.1,140699.0,145249.25
395072,2021-07-31,115462.48,146312.0,146947.3,146241.1,140860.0,145249.25
395072,2021-08-31,115462.48,146312.0,147264.95,146241.1,140773.0,145249.25
395072,2021-09-30,115462.48,146312.0,147582.61,146241.1,140785.0,145249.25
395073,2021-06-30,96324.0,116984.0,117133.53,116848.88,110872.0,115926.0
395073,2021-07-31,96324.0,116984.0,117283.06,116848.88,111274.0,115926.0
395073,2021-08-31,96324.0,116984.0,117432.6,116848.88,111470.0,115926.0
395073,2021-09-30,96324.0,116984.0,117582.13,116848.88,112029.0,115926.0
395075,2021-06-30,107891.06,142247.0,142489.6,141982.14,124395.0,139329.75
395075,2021-07-31,107891.06,142247.0,142732.19,141982.14,124597.0,139329.75
395075,2021-08-31,107891.06,142247.0,142974.8,141982.14,125199.0,139329.75
395075,2021-09-30,107891.06,142247.0,143217.39,141982.14,126514.0,139329.75
395077,2021-06-30,101424.29,135086.0,135305.69,134844.45,118014.0,132494.75
395077,2021-07-31,101424.29,135086.0,135525.38,134844.45,117880.0,132494.75
395077,2021-08-31,101424.29,135086.0,135745.06,134844.45,120308.0,132494.75
395077,2021-09-30,101424.29,135086.0,135964.75,134844.45,122806.0,132494.75
395078,2021-06-30,353980.44,632716.0,634335.44,631387.0,541597.0,616204.25
395078,2021-07-31,353980.44,632716.0,635954.8,631387.0,543274.0,616204.25
395078,2021-08-31,353980.44,632716.0,637574.25,631387.0,551176.0,616204.25
395078,2021-09-30,353980.44,632716.0,639193.6,631387.0,560376.0,616204.25
395079,2021-06-30,185533.48,268458.0,269045.25,267910.47,244580.0,263159.5
395079,2021-07-31,185533.48,268458.0,269632.5,267910.47,245598.0,263159.5
395079,2021-08-31,185533.48,268458.0,270219.72,267910.47,246733.0,263159.5
395079,2021-09-30,185533.48,268458.0,270806.97,267910.47,247376.0,263159.5
395080,2021-06-30,122183.79,170485.0,170854.48,170162.42,149618.0,166293.0
395080,2021-07-31,122183.79,170485.0,171223.98,170162.42,150451.0,166293.0
395080,2021-08-31,122183.79,170485.0,171593.47,170162.42,151785.0,166293.0
395080,2021-09-30,122183.79,170485.0,171962.97,170162.42,153087.0,166293.0
395081,2021-06-30,73963.484,114005.0,114222.03,113930.766,101861.0,112853.75
395081,2021-07-31,73963.484,114005.0,114439.06,113930.766,102135.0,112853.75
395081,2021-08-31,73963.484,114005.0,114656.09,113930.766,102742.0,112853.75
395081,2021-09-30,73963.484,114005.0,114873.125,113930.766,103765.0,112853.75
395082,2021-06-30,145494.89,183580.0,184010.55,183418.22,172579.0,181816.75
395082,2021-07-31,145494.89,183580.0,184441.1,183418.22,173447.0,181816.75
395082,2021-08-31,145494.89,183580.0,184871.64,183418.22,173465.0,181816.75
395082,2021-09-30,145494.89,183580.0,185302.19,183418.22,173487.0,181816.75
395083,2021-06-30,48719.445,60073.0,60167.52,60062.902,57909.0,59870.75
395083,2021-07-31,48719.445,60073.0,60262.04,60062.902,57900.0,59870.75
395083,2021-08-31,48719.445,60073.0,60356.56,60062.902,58057.0,59870.75
395083,2021-09-30,48719.445,60073.0,60451.08,60062.902,58278.0,59870.75
395084,2021-06-30,96758.8,135758.0,136038.06,135632.56,127838.0,134105.0
395084,2021-07-31,96758.8,135758.0,136318.12,135632.56,128333.0,134105.0
395084,2021-08-31,96758.8,135758.0,136598.19,135632.56,128325.0,134105.0
395084,2021-09-30,96758.8,135758.0,136878.25,135632.56,128296.0,134105.0
395085,2021-06-30,153503.97,201660.0,202093.03,201294.8,181630.0,197123.0
395085,2021-07-31,153503.97,201660.0,202526.05,201294.8,183068.0,197123.0
395085,2021-08-31,153503.97,201660.0,202959.06,201294.8,184316.0,197123.0
395085,2021-09-30,153503.97,201660.0,203392.1,201294.8,185388.0,197123.0
395086,2021-06-30,186051.86,309541.0,310231.44,308364.94,257991.0,295881.5
395086,2021-07-31,186051.86,309541.0,310921.9,308364.94,259917.0,295881.5
395086,2021-08-31,186051.86,309541.0,311612.38,308364.94,261802.0,295881.5
395086,2021-09-30,186051.86,309541.0,312302.8,308364.94,263419.0,295881.5
395087,2021-06-30,120008.66,156349.0,156647.55,156266.1,145738.0,154825.5
395087,2021-07-31,120008.66,156349.0,156946.1,156266.1,145926.0,154825.5
395087,2021-08-31,120008.66,156349.0,157244.64,156266.1,146134.0,154825.5
395087,2021-09-30,120008.66,156349.0,157543.19,156266.1,146751.0,154825.5
395088,2021-06-30,84281.414,107972.0,108145.09,107962.16,102919.0,107646.75
395088,2021-07-31,84281.414,107972.0,108318.18,107962.16,102543.0,107646.75
395088,2021-08-31,84281.414,107972.0,108491.266,107962.16,102353.0,107646.75
395088,2021-09-30,84281.414,107972.0,108664.36,107962.16,102740.0,107646.75
395089,2021-06-30,127310.06,183135.0,183406.2,182965.23,160348.0,180472.5
395089,2021-07-31,127310.06,183135.0,183677.42,182965.23,162113.0,180472.5
395089,2021-08-31,127310.06,183135.0,183948.62,182965.23,164464.0,180472.5
395089,2021-09-30,127310.06,183135.0,184219.83,182965.23,166768.0,180472.5
395090,2021-06-30,123326.13,177244.0,177536.77,177026.53,143288.0,171018.0
395090,2021-07-31,123326.13,177244.0,177829.53,177026.53,144629.0,171018.0
395090,2021-08-31,123326.13,177244.0,178122.28,177026.53,147870.0,171018.0
395090,2021-09-30,123326.13,177244.0,178415.05,177026.53,150128.0,171018.0
395091,2021-06-30,124944.016,203729.0,204147.4,203362.78,187105.0,200203.5
395091,2021-07-31,124944.016,203729.0,204565.81,203362.78,187465.0,200203.5
395091,2021-08-31,124944.016,203729.0,204984.23,203362.78,188311.0,200203.5
395091,2021-09-30,124944.016,203729.0,205402.64,203362.78,189179.0,200203.5
395092,2021-06-30,228112.94,384172.0,385091.44,382943.12,305504.0,367967.25
395092,2021-07-31,228112.94,384172.0,386010.88,382943.12,308856.0,367967.25
395092,2021-08-31,228112.94,384172.0,386930.3,382943.12,312894.0,367967.25
395092,2021-09-30,228112.94,384172.0,387849.75,382943.12,317021.0,367967.25
395093,2021-06-30,255826.4,306550.0,307295.22,306384.84,287945.0,304114.0
395093,2021-07-31,255826.4,306550.0,308040.44,306384.84,288117.0,304114.0
395093,2021-08-31,255826.4,306550.0,308785.66,306384.84,289090.0,304114.0
395093,2021-09-30,255826.4,306550.0,309530.9,306384.84,290015.0,304114.0
395094,2021-06-30,132035.7,201233.0,201750.2,200878.19,177978.0,196715.25
395094,2021-07-31,132035.7,201233.0,202267.4,200878.19,178278.0,196715.25
395094,2021-08-31,132035.7,201233.0,202784.61,200878.19,179695.0,196715.25
395094,2021-09-30,132035.7,201233.0,203301.81,200878.19,182013.0,196715.25
395095,2021-06-30,161058.0,288675.0,289452.1,287659.34,234006.0,277312.75
395095,2021-07-31,161058.0,288675.0,290229.2,287659.34,236071.0,277312.75
395095,2021-08-31,161058.0,288675.0,291006.28,287659.34,238577.0,277312.75
395095,2021-09-30,161058.0,288675.0,291783.38,287659.34,241448.0,277312.75
395096,2021-06-30,115573.62,123138.0,123254.58,123062.266,118832.0,122338.75
395096,2021-07-31,115573.62,123138.0,123371.15,123062.266,118919.0,122338.75
395096,2021-08-31,115573.62,123138.0,123487.73,123062.266,119335.0,122338.75
395096,2021-09-30,115573.62,123138.0,123604.3,123062.266,119947.0,122338.75
395097,2021-06-30,122293.93,170821.0,171113.02,170708.28,157994.0,169087.25
395097,2021-07-31,122293.93,170821.0,171405.03,170708.28,158964.0,169087.25
395097,2021-08-31,122293.93,170821.0,171697.03,170708.28,159313.0,169087.25
395097,2021-09-30,122293.93,170821.0,171989.05,170708.28,159678.0,169087.25
395098,2021-06-30,125258.92,183929.0,184327.66,183796.33,163550.0,181522.5
395098,2021-07-31,125258.92,183929.0,184726.31,183796.33,164825.0,181522.5
395098,2021-08-31,125258.92,183929.0,185124.97,183796.33,166254.0,181522.5
395098,2021-09-30,125258.92,183929.0,185523.61,183796.33,167591.0,181522.5
395099,2021-06-30,107663.09,113977.0,114252.15,113887.72,108238.0,112798.5
395099,2021-07-31,107663.09,113977.0,114527.3,113887.72,108401.0,112798.5
395099,2021-08-31,107663.09,113977.0,114802.45,113887.72,108530.0,112798.5
395099,2021-09-30,107663.09,113977.0,115077.6,113887.72,108683.0,112798.5
395100,2021-06-30,121896.305,148286.0,148728.73,148167.0,138837.0,147083.5
395100,2021-07-31,121896.305,148286.0,149171.47,148167.0,139076.0,147083.5
395100,2021-08-31,121896.305,148286.0,149614.2,148167.0,139522.0,147083.5
395100,2021-09-30,121896.305,148286.0,150056.94,148167.0,140036.0,147083.5
395102,2021-06-30,111078.336,154115.0,154386.23,154217.45,146221.0,153678.25
395102,2021-07-31,111078.336,154115.0,154657.47,154217.45,146530.0,153678.25
395102,2021-08-31,111078.336,154115.0,154928.7,154217.45,146686.0,153678.25
395102,2021-09-30,111078.336,154115.0,155199.94,154217.45,147312.0,153678.25
395103,2021-06-30,184812.92,254253.0,254801.62,253950.47,232689.0,250276.5
395103,2021-07-31,184812.92,254253.0,255350.25,253950.47,233270.0,250276.5
395103,2021-08-31,184812.92,254253.0,255898.88,253950.47,234474.0,250276.5
395103,2021-09-30,184812.92,254253.0,256447.5,253950.47,235931.0,250276.5
395104,2021-06-30,77432.91,106702.0,107021.21,106627.164,100497.0,105653.0
395104,2021-07-31,77432.91,106702.0,107340.42,106627.164,100688.0,105653.0
395104,2021-08-31,77432.91,106702.0,107659.64,106627.164,100776.0,105653.0
395104,2021-09-30,77432.91,106702.0,107978.85,106627.164,101095.0,105653.0
395105,2021-06-30,106474.32,157691.0,157993.47,157582.89,144940.0,156448.5
395105,2021-07-31,106474.32,157691.0,158295.94,157582.89,144315.0,156448.5
395105,2021-08-31,106474.32,157691.0,158598.42,157582.89,144795.0,156448.5
395105,2021-09-30,106474.32,157691.0,158900.89,157582.89,146728.0,156448.5
395106,2021-06-30,99473.18,120007.0,120165.33,119910.055,113953.0,118955.75
395106,2021-07-31,99473.18,120007.0,120323.664,119910.055,114197.0,118955.75
395106,2021-08-31,99473.18,120007.0,120481.99,119910.055,114232.0,118955.75
395106,2021-09-30,99473.18,120007.0,120640.33,119910.055,114400.0,118955.75
395107,2021-06-30,116876.04,163698.0,163956.06,163383.08,146101.0,160554.75
395107,2021-07-31,116876.04,163698.0,164214.12,163383.08,146589.0,160554.75
395107,2021-08-31,116876.04,163698.0,164472.19,163383.08,147258.0,160554.75
395107,2021-09-30,116876.04,163698.0,164730.25,163383.08,148468.0,160554.75
395109,2021-06-30,123899.875,180684.0,181016.22,180384.39,161648.0,176712.25
395109,2021-07-31,123899.875,180684.0,181348.44,180384.39,162731.0,176712.25
395109,2021-08-31,123899.875,180684.0,181680.66,180384.39,163590.0,176712.25
395109,2021-09-30,123899.875,180684.0,182012.88,180384.39,164630.0,176712.25
395110,2021-06-30,220772.55,264743.0,265497.22,264624.2,253143.0,262442.25
395110,2021-07-31,220772.55,264743.0,266251.44,264624.2,253286.0,262442.25
395110,2021-08-31,220772.55,264743.0,267005.62,264624.2,254100.0,262442.25
395110,2021-09-30,220772.55,264743.0,267759.84,264624.2,254165.0,262442.25
395111,2021-06-30,113226.9,137050.0,137292.1,137014.25,131909.0,136340.0
395111,2021-07-31,113226.9,137050.0,137534.19,137014.25,132177.0,136340.0
395111,2021-08-31,113226.9,137050.0,137776.28,137014.25,132044.0,136340.0
395111,2021-09-30,113226.9,137050.0,138018.38,137014.25,132125.0,136340.0
395112,2021-06-30,208696.8,254191.0,254650.25,254100.67,243724.0,252474.75
395112,2021-07-31,208696.8,254191.0,255109.5,254100.67,244162.0,252474.75
395112,2021-08-31,208696.8,254191.0,255568.77,254100.67,244131.0,252474.75
395112,2021-09-30,208696.8,254191.0,256028.02,254100.67,244063.0,252474.75
395113,2021-06-30,191104.31,357276.0,358162.97,356301.0,296089.0,345605.0
395113,2021-07-31,191104.31,357276.0,359049.94,356301.0,295805.0,345605.0
395113,2021-08-31,191104.31,357276.0,359936.88,356301.0,298253.0,345605.0
395113,2021-09-30,191104.31,357276.0,360823.84,356301.0,303084.0,345605.0
395114,2021-06-30,129528.49,144400.0,144516.61,144320.73,137519.0,143435.0
395114,2021-07-31,129528.49,144400.0,144633.22,144320.73,137760.0,143435.0
395114,2021-08-31,129528.49,144400.0,144749.84,144320.73,138075.0,143435.0
395114,2021-09-30,129528.49,144400.0,144866.45,144320.73,138575.0,143435.0
395115,2021-06-30,204534.08,277344.0,277903.3,276909.62,244330.0,272281.0
395115,2021-07-31,204534.08,277344.0,278462.66,276909.62,246298.0,272281.0
395115,2021-08-31,204534.08,277344.0,279021.97,276909.62,248406.0,272281.0
395115,2021-09-30,204534.08,277344.0,279581.3,276909.62,250850.0,272281.0
395116,2021-06-30,132118.97,184052.0,184371.38,183881.06,163050.0,181627.5
395116,2021-07-31,132118.97,184052.0,184690.77,183881.06,163962.0,181627.5
395116,2021-08-31,132118.97,184052.0,185010.14,183881.06,165579.0,181627.5
395116,2021-09-30,132118.97,184052.0,185329.53,183881.06,167454.0,181627.5
395117,2021-06-30,102659.79,148214.0,148445.58,147836.17,121861.0,142832.0
395117,2021-07-31,102659.79,148214.0,148677.16,147836.17,123442.0,142832.0
395117,2021-08-31,102659.79,148214.0,148908.75,147836.17,125245.0,142832.0
395117,2021-09-30,102659.79,148214.0,149140.33,147836.17,126842.0,142832.0
395118,2021-06-30,187842.05,247094.0,247196.6,246706.86,222119.0,242712.0
395118,2021-07-31,187842.05,247094.0,247299.19,246706.86,224171.0,242712.0
395118,2021-08-31,187842.05,247094.0,247401.8,246706.86,226599.0,242712.0
395118,2021-09-30,187842.05,247094.0,247504.39,246706.86,228127.0,242712.0
395119,2021-06-30,263994.72,418846.0,419941.25,417410.9,346269.0,400615.5
395119,2021-07-31,263994.72,418846.0,421036.47,417410.9,349689.0,400615.5
395119,2021-08-31,263994.72,418846.0,422131.72,417410.9,353074.0,400615.5
395119,2021-09-30,263994.72,418846.0,423226.94,417410.9,356749.0,400615.5
395120,2021-06-30,106301.21,132244.0,132414.66,132068.38,121428.0,130190.0
395120,2021-07-31,106301.21,132244.0,132585.31,132068.38,122022.0,130190.0
395120,2021-08-31,106301.21,132244.0,132755.97,132068.38,123021.0,130190.0
395120,2021-09-30,106301.21,132244.0,132926.62,132068.38,124108.0,130190.0
395121,2021-06-30,156573.23,209440.0,209808.17,209061.34,185777.0,204960.0
395121,2021-07-31,156573.23,209440.0,210176.34,209061.34,186964.0,204960.0
395121,2021-08-31,156573.23,209440.0,210544.5,209061.34,188900.0,204960.0
395121,2021-09-30,156573.23,209440.0,210912.67,209061.34,191037.0,204960.0
395122,2021-06-30,145494.25,200696.0,201103.61,200396.55,179668.0,197361.75
395122,2021-07-31,145494.25,200696.0,201511.22,200396.55,179276.0,197361.75
395122,2021-08-31,145494.25,200696.0,201918.83,200396.55,180762.0,197361.75
395122,2021-09-30,145494.25,200696.0,202326.44,200396.55,181890.0,197361.75
395124,2021-06-30,164768.62,182535.0,182700.92,182494.22,176161.0,181636.5
395124,2021-07-31,164768.62,182535.0,182866.83,182494.22,176558.0,181636.5
395124,2021-08-31,164768.62,182535.0,183032.75,182494.22,176382.0,181636.5
395124,2021-09-30,164768.62,182535.0,183198.67,182494.22,176336.0,181636.5
395125,2021-06-30,236293.9,272872.0,273155.38,272800.6,258036.0,271673.75
395125,2021-07-31,236293.9,272872.0,273438.78,272800.6,258596.0,271673.75
395125,2021-08-31,236293.9,272872.0,273722.16,272800.6,259442.0,271673.75
395125,2021-09-30,236293.9,272872.0,274005.53,272800.6,260278.0,271673.75
395126,2021-06-30,129381.87,160085.0,160289.42,159968.84,156815.0,158832.0
395126,2021-07-31,129381.87,160085.0,160493.86,159968.84,154531.0,158832.0
395126,2021-08-31,129381.87,160085.0,160698.28,159968.84,153762.0,158832.0
395126,2021-09-30,129381.87,160085.0,160902.72,159968.84,153398.0,158832.0
395128,2021-06-30,182863.14,220091.0,220388.0,219914.95,206874.0,217806.25
395128,2021-07-31,182863.14,220091.0,220684.98,219914.95,207857.0,217806.25
395128,2021-08-31,182863.14,220091.0,220981.98,219914.95,208519.0,217806.25
395128,2021-09-30,182863.14,220091.0,221278.97,219914.95,209210.0,217806.25
395129,2021-06-30,139046.05,183816.0,184280.39,183635.52,173624.0,181420.0
395129,2021-07-31,139046.05,183816.0,184744.78,183635.52,173960.0,181420.0
395129,2021-08-31,139046.05,183816.0,185209.16,183635.52,173923.0,181420.0
395129,2021-09-30,139046.05,183816.0,185673.55,183635.52,174164.0,181420.0
395130,2021-06-30,118023.75,183183.0,183565.31,182983.62,172303.0,180978.5
395130,2021-07-31,118023.75,183183.0,183947.62,182983.62,172641.0,180978.5
395130,2021-08-31,118023.75,183183.0,184329.94,182983.62,173243.0,180978.5
395130,2021-09-30,118023.75,183183.0,184712.25,182983.62,173931.0,180978.5
395131,2021-06-30,91729.945,105247.0,105348.266,105213.56,103129.0,104779.75
395131,2021-07-31,91729.945,105247.0,105449.52,105213.56,102891.0,104779.75
395131,2021-08-31,91729.945,105247.0,105550.79,105213.56,102734.0,104779.75
395131,2021-09-30,91729.945,105247.0,105652.055,105213.56,102578.0,104779.75
395132,2021-06-30,151146.16,198109.0,198631.77,198058.75,183105.0,196996.0
395132,2021-07-31,151146.16,198109.0,199154.53,198058.75,183171.0,196996.0
395132,2021-08-31,151146.16,198109.0,199677.3,198058.75,183254.0,196996.0
395132,2021-09-30,151146.16,198109.0,200200.06,198058.75,184069.0,196996.0
395133,2021-06-30,122661.44,160882.0,161157.83,160922.64,156586.0,161552.25
395133,2021-07-31,122661.44,160882.0,161433.66,160922.64,156647.0,161552.25
395133,2021-08-31,122661.44,160882.0,161709.5,160922.64,157035.0,161552.25
395133,2021-09-30,122661.44,160882.0,161985.33,160922.64,157525.0,161552.25
395134,2021-06-30,286272.22,463601.0,464760.75,462467.72,386783.0,450073.75
395134,2021-07-31,286272.22,463601.0,465920.47,462467.72,388713.0,450073.75
395134,2021-08-31,286272.22,463601.0,467080.2,462467.72,391742.0,450073.75
395134,2021-09-30,286272.22,463601.0,468239.94,462467.72,399658.0,450073.75
395135,2021-06-30,95756.84,129488.0,129718.14,129468.76,125943.0,129333.25
395135,2021-07-31,95756.84,129488.0,129948.27,129468.76,126290.0,129333.25
395135,2021-08-31,95756.84,129488.0,130178.41,129468.76,126442.0,129333.25
395135,2021-09-30,95756.84,129488.0,130408.55,129468.76,126500.0,129333.25
395136,2021-06-30,98257.055,152476.0,152741.9,152354.2,129349.0,150525.0
395136,2021-07-31,98257.055,152476.0,153007.81,152354.2,129072.0,150525.0
395136,2021-08-31,98257.055,152476.0,153273.72,152354.2,129989.0,150525.0
395136,2021-09-30,98257.055,152476.0,153539.62,152354.2,134226.0,150525.0
395138,2021-06-30,72970.38,92161.0,92288.2,92057.82,87483.0,91552.75
395138,2021-07-31,72970.38,92161.0,92415.4,92057.82,87891.0,91552.75
395138,2021-08-31,72970.38,92161.0,92542.59,92057.82,88206.0,91552.75
395138,2021-09-30,72970.38,92161.0,92669.8,92057.82,88471.0,91552.75
395139,2021-06-30,115720.44,142664.0,142822.42,142512.08,132081.0,140777.25
395139,2021-07-31,115720.44,142664.0,142980.84,142512.08,131508.0,140777.25
395139,2021-08-31,115720.44,142664.0,143139.27,142512.08,130971.0,140777.25
395139,2021-09-30,115720.44,142664.0,143297.69,142512.08,132258.0,140777.25
395140,2021-06-30,94431.945,119915.0,120136.414,119822.51,111161.0,118919.0
395140,2021-07-31,94431.945,119915.0,120357.83,119822.51,111397.0,118919.0
395140,2021-08-31,94431.945,119915.0,120579.234,119822.51,111267.0,118919.0
395140,2021-09-30,94431.945,119915.0,120800.65,119822.51,111785.0,118919.0
395141,2021-06-30,150901.36,193730.0,193804.75,193464.31,177694.0,190238.0
395141,2021-07-31,150901.36,193730.0,193879.52,193464.31,178241.0,190238.0
395141,2021-08-31,150901.36,193730.0,193954.27,193464.31,178975.0,190238.0
395141,2021-09-30,150901.36,193730.0,194029.02,193464.31,179657.0,190238.0
395142,2021-06-30,63597.16,79800.0,79992.14,79865.8,80117.0,80676.25
395142,2021-07-31,63597.16,79800.0,80184.28,79865.8,80352.0,80676.25
395142,2021-08-31,63597.16,79800.0,80376.414,79865.8,80298.0,80676.25
395142,2021-09-30,63597.16,79800.0,80568.555,79865.8,80447.0,80676.25
395143,2021-06-30,121312.8,169984.0,170321.78,169753.66,151818.0,167152.25
395143,2021-07-31,121312.8,169984.0,170659.56,169753.66,153246.0,167152.25
395143,2021-08-31,121312.8,169984.0,170997.34,169753.66,154461.0,167152.25
395143,2021-09-30,121312.8,169984.0,171335.12,169753.66,156290.0,167152.25
395144,2021-06-30,95008.98,120716.0,120907.86,120579.84,111522.0,119087.5
395144,2021-07-31,95008.98,120716.0,121099.72,120579.84,111764.0,119087.5
395144,2021-08-31,95008.98,120716.0,121291.58,120579.84,112321.0,119087.5
395144,2021-09-30,95008.98,120716.0,121483.44,120579.84,113111.0,119087.5
395145,2021-06-30,93862.51,116400.0,116566.2,116323.52,108436.0,115347.5
395145,2021-07-31,93862.51,116400.0,116732.41,116323.52,109027.0,115347.5
395145,2021-08-31,93862.51,116400.0,116898.61,116323.52,109564.0,115347.5
395145,2021-09-30,93862.51,116400.0,117064.81,116323.52,110107.0,115347.5
395146,2021-06-30,152467.45,205734.0,206137.6,205349.9,186514.0,201768.5
395146,2021-07-31,152467.45,205734.0,206541.19,205349.9,187134.0,201768.5
395146,2021-08-31,152467.45,205734.0,206944.77,205349.9,187959.0,201768.5
395146,2021-09-30,152467.45,205734.0,207348.36,205349.9,189320.0,201768.5
395148,2021-06-30,170754.2,276648.0,277320.53,276077.47,236384.0,269450.75
395148,2021-07-31,170754.2,276648.0,277993.03,276077.47,237728.0,269450.75
395148,2021-08-31,170754.2,276648.0,278665.56,276077.47,240346.0,269450.75
395148,2021-09-30,170754.2,276648.0,279338.06,276077.47,243145.0,269450.75
395149,2021-06-30,224786.62,323548.0,324915.25,323081.56,290022.0,318709.0
395149,2021-07-31,224786.62,323548.0,326282.47,323081.56,291616.0,318709.0
395149,2021-08-31,224786.62,323548.0,327649.72,323081.56,293058.0,318709.0
395149,2021-09-30,224786.62,323548.0,329016.97,323081.56,295748.0,318709.0
395150,2021-06-30,72458.18,87347.0,87482.06,87330.96,86172.0,87066.0
395150,2021-07-31,72458.18,87347.0,87617.125,87330.96,85982.0,87066.0
395150,2021-08-31,72458.18,87347.0,87752.18,87330.96,85914.0,87066.0
395150,2021-09-30,72458.18,87347.0,87887.24,87330.96,85872.0,87066.0
395151,2021-06-30,84307.195,104809.0,104971.88,104760.46,98188.0,103962.25
395151,2021-07-31,84307.195,104809.0,105134.77,104760.46,98413.0,103962.25
395151,2021-08-31,84307.195,104809.0,105297.66,104760.46,98688.0,103962.25
395151,2021-09-30,84307.195,104809.0,105460.54,104760.46,99018.0,103962.25
395152,2021-06-30,81938.87,119537.0,119773.64,119465.39,114825.0,118567.5
395152,2021-07-31,81938.87,119537.0,120010.28,119465.39,114943.0,118567.5
395152,2021-08-31,81938.87,119537.0,120246.92,119465.39,114905.0,118567.5
395152,2021-09-30,81938.87,119537.0,120483.56,119465.39,114984.0,118567.5
395153,2021-06-30,216601.52,302937.0,303625.03,302869.5,296193.0,301999.25
395153,2021-07-31,216601.52,302937.0,304313.06,302869.5,297516.0,301999.25
395153,2021-08-31,216601.52,302937.0,305001.1,302869.5,297526.0,301999.25
395153,2021-09-30,216601.52,302937.0,305689.12,302869.5,297671.0,301999.25
395154,2021-06-30,72284.92,93949.0,94080.05,93844.29,86796.0,92801.5
395154,2021-07-31,72284.92,93949.0,94211.086,93844.29,87066.0,92801.5
395154,2021-08-31,72284.92,93949.0,94342.125,93844.29,87215.0,92801.5
395154,2021-09-30,72284.92,93949.0,94473.17,93844.29,87582.0,92801.5
395155,2021-06-30,115640.91,151681.0,151932.28,151541.7,143310.0,150109.75
395155,2021-07-31,115640.91,151681.0,152183.56,151541.7,143637.0,150109.75
395155,2021-08-31,115640.91,151681.0,152434.83,151541.7,143762.0,150109.75
395155,2021-09-30,115640.91,151681.0,152686.11,151541.7,143893.0,150109.75
395157,2021-06-30,92455.375,120201.0,120367.61,120119.58,112161.0,119003.5
395157,2021-07-31,92455.375,120201.0,120534.22,120119.58,112806.0,119003.5
395157,2021-08-31,92455.375,120201.0,120700.83,120119.58,112857.0,119003.5
395157,2021-09-30,92455.375,120201.0,120867.44,120119.58,112900.0,119003.5
395158,2021-06-30,106437.87,145567.0,145812.75,145447.05,139255.0,144292.75
395158,2021-07-31,106437.87,145567.0,146058.52,145447.05,139571.0,144292.75
395158,2021-08-31,106437.87,145567.0,146304.28,145447.05,139538.0,144292.75
395158,2021-09-30,106437.87,145567.0,146550.03,145447.05,139651.0,144292.75
395159,2021-06-30,97637.88,131049.0,131263.03,130917.83,123279.0,129888.0
395159,2021-07-31,97637.88,131049.0,131477.06,130917.83,123941.0,129888.0
395159,2021-08-31,97637.88,131049.0,131691.08,130917.83,124228.0,129888.0
395159,2021-09-30,97637.88,131049.0,131905.11,130917.83,124583.0,129888.0
